113,139,138,140,141,142,143,129,130,111,129,130,130,130,130,130,130,130,131,111,117,141,142,142,142,142,143,111,136,137,139,141,142,143,138,139,140,139,119,112
113,129,130,131,108,109,111,135,136,110,108,109,110,108,109,110,108,109,110,108,109,110,108,109,110,108,109,110,136,137,138,109,110,108,109,110,108,109,110,111
113,135,132,137,114,115,111,135,132,116,114,115,116,114,115,116,114,115,116,114,115,116,114,115,116,114,115,116,142,143,129,115,116,114,115,116,114,115,116,112
113,135,136,137,139,140,111,135,136,133,134,132,137,138,139,140,138,141,142,142,142,142,142,142,143,138,141,143,140,139,135,132,136,137,129,131,138,139,140,112
113,135,136,137,138,139,111,141,142,142,142,142,143,129,130,130,131,138,139,140,138,139,140,129,130,130,131,138,139,140,141,142,142,143,135,137,140,129,130,112
113,135,132,111,140,129,108,109,110,108,131,138,139,135,132,136,137,111,108,109,111,110,108,109,110,108,109,110,129,131,140,129,130,111,135,137,111,135,132,112
113,135,132,111,139,135,114,115,116,114,137,139,140,135,136,132,137,111,114,115,111,116,114,115,116,114,115,116,141,143,111,135,132,111,135,137,111,135,132,112
113,135,136,111,140,135,132,136,132,136,137,140,138,135,132,136,137,111,139,138,111,118,139,140,138,139,129,130,130,131,111,135,136,111,135,137,111,135,136,112
113,135,132,111,138,141,142,143,142,142,143,138,139,141,142,142,143,111,140,139,111,140,129,130,131,140,141,142,142,143,111,135,136,111,135,137,111,135,132,112
113,135,136,108,109,110,111,108,109,110,108,109,110,108,109,110,108,111,139,138,111,139,135,136,137,139,111,108,138,139,111,135,136,111,135,137,111,135,136,112
113,135,132,114,115,116,111,114,115,116,114,115,116,114,115,116,114,111,138,140,111,138,141,142,143,138,111,114,139,140,111,135,132,111,135,137,111,141,142,112
113,141,142,143,141,143,111,129,131,138,139,140,135,132,136,136,132,111,130,131,111,119,140,138,139,140,111,129,131,138,111,135,136,111,141,143,111,138,139,112
113,138,139,140,129,131,109,135,137,139,129,131,135,136,132,132,136,111,132,137,108,109,110,108,109,110,108,135,137,139,111,135,132,111,139,140,111,131,140,112
111,108,109,110,135,137,115,135,137,111,135,137,111,108,109,110,108,109,136,137,114,115,116,114,115,116,114,135,137,111,108,135,136,111,138,139,111,137,138,112
113,114,115,116,135,137,138,135,137,111,135,137,111,114,115,116,114,115,132,137,138,139,140,141,142,142,143,135,137,111,114,141,142,111,140,138,111,137,139,112
113,129,130,131,141,143,139,135,137,111,135,137,111,138,139,140,135,136,132,137,140,129,130,130,131,139,140,141,143,111,138,139,140,111,108,109,110,137,140,112
113,141,142,143,138,139,140,141,143,111,141,143,111,139,140,138,141,142,142,143,139,108,109,110,108,111,138,139,140,111,140,138,139,111,114,115,116,137,138,112
111,108,109,110,108,109,110,108,109,110,138,139,108,108,109,110,129,130,111,138,129,114,115,116,114,111,139,139,140,111,138,139,140,111,117,141,142,143,139,112
113,114,115,116,114,115,116,114,115,116,139,140,114,114,115,116,135,136,111,138,135,132,136,137,138,111,138,139,140,111,140,138,139,111,139,140,129,130,131,112
113,117,139,140,138,139,140,138,139,140,129,130,130,130,131,140,141,142,111,140,141,142,142,143,140,111,139,140,139,111,129,130,131,111,140,138,141,142,143,112
113,138,129,130,130,130,130,131,140,139,135,132,136,132,137,129,131,140,111,138,140,108,109,110,108,109,138,139,140,111,141,142,143,111,118,129,130,131,119,112
113,139,135,132,136,132,132,137,138,111,108,109,110,108,143,141,109,110,111,139,138,114,115,116,114,115,139,140,138,111,138,139,140,108,109,110,108,109,110,111
113,138,135,136,132,136,136,137,139,111,114,115,116,114,129,131,115,116,111,138,139,140,138,139,140,138,139,140,140,111,138,129,131,114,115,116,114,115,116,112
113,140,135,132,132,136,132,137,140,111,139,138,139,140,141,143,129,130,111,138,138,139,140,138,139,140,138,139,140,111,139,141,143,138,139,140,138,139,118,112
113,139,135,136,132,132,136,137,139,111,138,139,140,138,139,140,141,142,111,139,140,129,130,130,130,130,130,131,118,111,140,129,130,130,130,130,130,131,138,112
113,138,141,142,142,142,142,143,138,108,109,110,108,109,110,111,140,129,108,109,110,135,132,108,109,110,108,109,110,111,138,135,132,136,132,136,132,137,139,112
113,129,130,130,130,130,131,129,130,114,115,116,114,115,116,111,138,135,114,115,116,135,136,114,115,116,114,115,116,111,139,135,136,132,136,132,136,137,140,112
113,135,121,136,132,136,137,135,136,132,136,137,138,139,140,111,139,141,143,138,140,141,142,142,142,142,142,143,140,111,140,141,142,142,142,142,142,143,138,112
113,141,142,142,142,142,143,141,142,142,142,143,139,140,138,111,140,138,129,130,131,138,139,140,138,139,140,138,139,111,119,139,140,138,139,140,138,139,140,112
111,111,111,111,111,111,111,111,111,111,111,111,111,111,111,111,111,111,111,111,111,111,111,111,111,111,111,111,111,111,111,111,111,111,111,111,111,113,126,112
111,111,111,111,111,111,111,111,111,111,111,111,111,111,111,111,111,111,111,111,111,111,111,111,111,111,111,111,111,111,111,111,111,111,111,111,111,113,127,112
